"GEOID","NAME","INCOME","PERC_POVERTY","PERC_SNAP","PERC_CAR","PERC_PUBLIC_TRANSIT","PERC_INSURED","PERC_COLLEGE","PERC_FEM_HEAD","PERC_WHITE","PERC_BLACK","PERC_NATIVE","PERC_ASIAN","PERC_HAWAIIAN"
"37157041001","Census Tract 410.01, Rockingham County, North Carolina",44727,0.121255605381166,0.111504424778761,0.874093043107128,0.000426803243704652,0.914260089686099,0.383255585563467,0.181733457595527,0.87372197309417,0.0525560538116592,0.0127354260089686,0.00269058295964126,0.00304932735426009
"37157041002","Census Tract 410.02, Rockingham County, North Carolina",62963,0.0568409546365458,0.0620558976788252,0.874365977370269,0,0.909314155411331,0.50310856049737,0.189991518235793,0.882583503749148,0.0785616905248807,0.00187457396046353,0,0
"37157041100","Census Tract 411, Rockingham County, North Carolina",48846,0.101576182136602,0.0952561669829222,0.900602409638554,0.00865963855421687,0.909235163440178,0.544876014922098,0.156414762741652,0.840368137099334,0.134401777213583,0.00317359568390987,0.00190415741034592,0.00412567438908283
"37157041200","Census Tract 412, Rockingham County, North Carolina",54676,0.257821126242179,0.28212162780064,0.734656206737425,0,0.888033718160161,0.446910938753677,0.420149253731343,0.360007291286912,0.554137805322639,0.013488880787459,0.032081662413416,0
"37157041300","Census Tract 413, Rockingham County, North Carolina",48636,0.206184012066365,0.178650852483321,0.795335085413929,0,0.795549581839904,0.36801339752983,0.334293948126801,0.660202863961814,0.281473747016706,0.00223747016706444,0.00253579952267303,0
"37157041400","Census Tract 414, Rockingham County, North Carolina",36639,0.28522229179712,0.218061674008811,0.883128295254833,0.00966608084358524,0.870695053224796,0.339126350399248,0.348051948051948,0.619003404518725,0.347570411637264,0.00711853915196534,0,0
"37157041500","Census Tract 415, Rockingham County, North Carolina",68835,0.120458891013384,0.16437459070072,0.867782712675094,0,0.911567877629063,0.593969849246231,0.355276907001045,0.803502842218467,0.175449377784606,0,0,0.00476263634966969
"37157041601","Census Tract 416.01, Rockingham County, North Carolina",65917,0.0902230971128609,0.0976594027441485,0.875318066157761,0.00932994062765055,0.937664041994751,0.512105047189167,0.227953410981697,0.878623188405797,0.101449275362319,0.00181159420289855,0,0
"37157041602","Census Tract 416.02, Rockingham County, North Carolina",54509,0.113475177304965,0.117551462621885,0.824786324786325,0,0.844180225281602,0.463882962511429,0.18552036199095,0.909470171047142,0.0529828952857739,0,0.00876095118898623,0
"37169070100","Census Tract 701, Stokes County, North Carolina",44923,0.175363276089828,0.207609594706369,0.831325301204819,0,0.85176663927691,0.299106169609767,0.207373271889401,0.902054231717338,0.0417419884963024,0.00673788003286771,0,0
"37169070200","Census Tract 702, Stokes County, North Carolina",48242,0.151880562733276,0.122222222222222,0.934467548834279,0,0.873959230548378,0.450128818549871,0.148648648648649,0.96141032759578,0.00777345918933926,0.00971682398667407,0.00305385896724042,0
"37169070300","Census Tract 703, Stokes County, North Carolina",44643,0.220392653578214,0.087719298245614,0.807829181494662,0.00660904931367565,0.82573050241749,0.453465346534653,0.234304932735426,0.94786630229136,0.0275383645154509,0.00378389741433677,0.010090393104898,0
"37169070400","Census Tract 704, Stokes County, North Carolina",46488,0.179579465807918,0.192380056444026,0.854336367992333,0,0.871945444212919,0.421333333333333,0.287077189939289,0.977647281682137,0.0017048683462777,0,0.00322030687630233,0.00511460503883311
"37169070501","Census Tract 705.01, Stokes County, North Carolina",54109,0.204156479217604,0.127722406792174,0.914041229093738,0,0.840158924205379,0.439311594202899,0.388320288982541,0.963214655045058,0.0230462402127345,0.0103412616339193,0,0
"37169070503","Census Tract 705.03, Stokes County, North Carolina",74962,0.0991852639036486,0.128746306458421,0.85951370127364,0,0.927719298245614,0.531405546337995,0.184966216216216,0.948421052631579,0.0217543859649123,0.00543859649122807,0,0
"37169070504","Census Tract 705.04, Stokes County, North Carolina",48917,0.115860517435321,0.07856093979442,0.824223602484472,0,0.86376404494382,0.487358326068004,0.195227765726681,0.985674157303371,0.000561797752808989,0.00365168539325843,0,0
"37169070600","Census Tract 706, Stokes County, North Carolina",52583,0.136363636363636,0.0790229885057471,0.898976412995105,0,0.866367538041358,0.451346893897746,0.287992495309568,0.986149044088958,0.00819352321498244,0,0,0
"37169070700","Census Tract 707, Stokes County, North Carolina",48458,0.218181818181818,0.176276771004942,0.857932794555508,0,0.858800773694391,0.362312243969049,0.293612964728313,0.751858896766384,0.203354660210963,0.00743558706553692,0.0122773646896075,0
"37171930101","Census Tract 9301.01, Surry County, North Carolina",42647,0.253187613843352,0.197294250281849,0.795194508009153,0.040045766590389,0.822859744990893,0.297898640296663,0.203125,0.913479052823315,0.0564663023679417,0.00318761384335155,0,0
"37171930102","Census Tract 9301.02, Surry County, North Carolina",44889,0.170403587443946,0.150267379679144,0.838744012772751,0.00319318786588611,0.846038863976084,0.423992673992674,0.174953959484346,0.977578475336323,0.000427076660260517,0.0136664531283365,0,0
"37171930201","Census Tract 9302.01, Surry County, North Carolina",32670,0.204410517387617,0.188953488372093,0.902310231023102,0,0.846711259754738,0.429982817869416,0.12743972445465,0.913600891861761,0.0337235228539576,0.00390189520624303,0.0150501672240803,0
"37171930202","Census Tract 9302.02, Surry County, North Carolina",44810,0.117647058823529,0.174012158054711,0.829007633587786,0,0.900679869937925,0.488382484361037,0.211382113821138,0.981673071238546,0.0106414425066509,0,0,0
"37171930301","Census Tract 9303.01, Surry County, North Carolina",63690,0.170118343195266,0.0782800441014333,0.909090909090909,0.00721500721500722,0.92330383480826,0.596638655462185,0.308108108108108,0.804818092428712,0.105211406096362,0,0.0250737463126844,0
"37171930302","Census Tract 9303.02, Surry County, North Carolina",58438,0.172237960339943,0.205454545454545,0.849417637271215,0.00748752079866889,0.830790568654646,0.584440227703985,0.430681818181818,0.833287101248266,0.0918169209431345,0,0.00610263522884882,0.00499306518723994
"37171930400","Census Tract 9304, Surry County, North Carolina",30357,0.38848167539267,0.33703071672355,0.798146240988671,0,0.859450171821306,0.410928961748634,0.537122969837587,0.829593495934959,0.0952845528455285,0.00910569105691057,0,0.00390243902439024
"37171930501","Census Tract 9305.01, Surry County, North Carolina",54539,0.11464522894093,0.154605263157895,0.922887612797375,0.007383100902379,0.795507877975193,0.416340508806262,0.258156028368794,0.958095876634261,0.0278243379148508,0,0,0
"37171930502","Census Tract 9305.02, Surry County, North Carolina",43899,0.187438016528926,0.200980392156863,0.894980694980695,0,0.863828404289893,0.435222672064777,0.212,0.8949488689185,0.0669352339634335,0,0.0220018593120545,0
"37171930600","Census Tract 9306, Surry County, North Carolina",53750,0.203596464492533,0.162126245847176,0.807453416149068,0.00759144237405107,0.831149039926852,0.478795085216013,0.1872,0.899116123133191,0.0658335873209387,0.00914355379457482,0,0
"37171930700","Census Tract 9307, Surry County, North Carolina",45313,0.142065976402601,0.143384615384615,0.851239669421488,0.0132231404958678,0.839393209727908,0.423943661971831,0.204033214709371,0.960992053936913,0.0276908259089815,0,0,0
"37171930801","Census Tract 9308.01, Surry County, North Carolina",35185,0.148553900087642,0.187231759656652,0.888364779874214,0.000524109014675052,0.786371603856266,0.345273047563124,0.297365119196989,0.955869565217391,0.011304347826087,0,0,0
"37171930802","Census Tract 9308.02, Surry County, North Carolina",44688,0.223162003903709,0.190204081632653,0.859177215189873,0.00395569620253165,0.815210355987055,0.420171673819742,0.128161888701518,0.972168284789644,0.00776699029126214,0.00906148867313916,0,0
"37171930901","Census Tract 9309.01, Surry County, North Carolina",47981,0.167058270676692,0.184597961494904,0.795311606632361,0.00457404230989137,0.796959064327485,0.491060025542784,0.240722166499498,0.841283994650022,0.0831475702184574,0.0185020062416407,0.00445831475702185,0
"37171930902","Census Tract 9309.02, Surry County, North Carolina",70000,0.0345953002610966,0.0884955752212389,0.856465005931198,0.0154211150652432,0.924479166666667,0.570780399274047,0.0644171779141104,0.911458333333333,0.0266927083333333,0,0.0416666666666667,0.00325520833333333
"37171931001","Census Tract 9310.01, Surry County, North Carolina",41827,0.280259951259139,0.167860798362334,0.909469302809573,0.0114464099895942,0.884630899556273,0.576969696969697,0.0880398671096345,0.932230738200887,0,0,0,0
"37171931002","Census Tract 9310.02, Surry County, North Carolina",56250,0.250324815937635,0.213458356315499,0.870720490546755,0,0.774577739281074,0.528338762214984,0.161733615221987,0.890533778148457,0.0319015846538782,0.00312760633861551,0.0137614678899083,0
"37171931003","Census Tract 9310.03, Surry County, North Carolina",34125,0.372024605509495,0.160403299725023,0.839107005388761,0,0.735758224124097,0.268379096545616,0.0968523002421307,0.966836052420433,0.0203262904519925,0.00401176785236694,0,0
"37171931101","Census Tract 9311.01, Surry County, North Carolina",36577,0.186405767250257,0.143497757847534,0.865445859872611,0,0.799862684517679,0.467308667004562,0.0969230769230769,0.995880535530381,0.00411946446961895,0,0,0
"37171931102","Census Tract 9311.02, Surry County, North Carolina",48286,0.161773009599097,0.141042780748663,0.819913952059004,0.015980331899201,0.878076379066478,0.449751623996943,0.341281669150522,0.937888198757764,0.00649350649350649,0.00451722190852626,0.0242800677583286,0
"37171931103","Census Tract 9311.03, Surry County, North Carolina",66905,0.145161290322581,0.149470899470899,0.725643896976484,0,0.810752688172043,0.491803278688525,0.0458015267175573,0.960752688172043,0.032258064516129,0,0,0
"37171931200","Census Tract 9312, Surry County, North Carolina",52083,0.191424196018377,0.1251629726206,0.836722119531731,0.0184842883548983,0.867635807192043,0.545873320537428,0.25296442687747,0.945677123182862,0.0369803621525121,0,0.00357051772507014,0
"37197050101","Census Tract 501.01, Yadkin County, North Carolina",43955,0.218865273142456,0.195925444299957,0.832535885167464,0,0.878095907254523,0.43515704154002,0.252648736756316,0.915685930089584,0.0335499736518532,0,0.000175654312313367,0
"37197050102","Census Tract 501.02, Yadkin County, North Carolina",64688,0.152306565779839,0.0790419161676647,0.663488502523836,0,0.894312911886746,0.452118191527234,0.142241379310345,0.97754454478887,0.0175738345130583,0,0,0
"37197050200","Census Tract 502, Yadkin County, North Carolina",51667,0.14106081390032,0.116819902650081,0.849972421400993,0,0.88267518831317,0.458667489204195,0.274089935760171,0.901164117781328,0.0787491440310431,0.000913033553983109,0,0
"37197050300","Census Tract 503, Yadkin County, North Carolina",42900,0.250464972101674,0.159375,0.833124215809285,0,0.828173374613003,0.439815880322209,0.427260812581914,0.888080495356037,0.0445820433436533,0,0,0
"37197050400","Census Tract 504, Yadkin County, North Carolina",41335,0.119808011814658,0.146118721461187,0.852904304220644,0,0.822780136606978,0.427883328873428,0.115627822944896,0.99187742292782,0.00479970463356101,0,0.00110762414620639,0
"37197050501","Census Tract 505.01, Yadkin County, North Carolina",46250,0.275014543339151,0.119343065693431,0.837577426015141,0,0.793729133401074,0.397814649939296,0.110263929618768,0.845981830887491,0.0360587002096436,0.0159329140461216,0.00195667365478686,0
"37197050502","Census Tract 505.02, Yadkin County, North Carolina",51683,0.209731543624161,0.13958560523446,0.877701934015927,0,0.903313758389262,0.431417845798441,0.163490471414243,0.917365771812081,0.0218120805369128,0,0,0
